# Rime user dictionary
#@/db_name	luna_pinyin
#@/db_type	userdb
#@/rime_version	1.7.3
#@/tick	6912
#@/user_id	aae06e7b-1c87-4f88-82f7-00d22f8468fb
a 	啊	c=11 d=0.0676654 t=6912
te ding de 	特定的	c=1 d=5.99353e-08 t=6912
te qia men 	特卡門	c=1 d=4.16281e-14 t=6912
te quan 	特權	c=2 d=8.18039e-14 t=6912
te quan zhi ling 	特權指令	c=1 d=2.8754e-14 t=6912
te shu de 	特殊的	c=1 d=2.69958e-07 t=6912
te shu qing kuang 	特殊情況	c=0 d=5.30206e-08 t=6912
te xing 	特性	c=2 d=9.36019e-06 t=6912
teng xun 	騰訊	c=0 d=4.40957e-16 t=6912
teng xun hui yi 	騰訊會議	c=1 d=4.43167e-15 t=6912
ti 	題	c=1 d=0.000151855 t=6912
ti bu 	替補	c=0 d=4.15927e-05 t=6912
ti bu fei xu bian de 	替補廢墟變的	c=1 d=0.000418012 t=6912
ti chu e 	題除惡	c=1 d=0.00152616 t=6912
ti dai 	替代	c=1 d=0.0104874 t=6912
ti dao 	提到	c=1 d=0.0987662 t=6912
ti dao guo 	提到過	c=1 d=3.76475e-08 t=6912
ti fong 	題甮	c=1 d=0.000490542 t=6912
ti gao 	提高	c=1 d=0.119414 t=6912
ti gao cheng xu de xing neng 	提高程序的性能	c=1 d=0.579842 t=6912
ti gao le 	提高了	c=0 d=0.00300468 t=6912
ti gao le cheng xu xing neng 	提高了程序性能	c=1 d=0.0301974 t=6912
ti gong 	提供	c=6 d=1.20206 t=6912
ti gong de 	提供的	c=3 d=0.000250303 t=6912
ti gong ge 	提供個	c=1 d=0.000636198 t=6912
ti gong hu chi de 	提供互斥的	c=1 d=0.000510561 t=6912
ti gong le 	提供了	c=1 d=2.88088e-07 t=6912
ti gong le cuo wu de 	提供了錯誤的	c=1 d=2.13973e-08 t=6912
ti huan 	替換	c=2 d=2.14572e-13 t=6912
ti jian 	體檢	c=1 d=0.000220415 t=6912
ti jiao 	提交	c=2 d=6.2857e-12 t=6912
ti jiao de e 	提交的額	c=1 d=5.90631e-12 t=6912
ti qu 	提取	c=0 d=4.77276e-06 t=6912
ti qu chu lai 	提取出來	c=1 d=4.79669e-05 t=6912
ti sheng 	提升	c=5 d=6.48191e-11 t=6912
ti xi 	體系	c=1 d=7.27015e-15 t=6912
tian 	填	c=1 d=0.000273284 t=6912
tian 	天	c=0 d=9.78167e-07 t=6912
tian jia 	添加	c=1 d=3.79406e-11 t=6912
tian tang 	天堂	c=0 d=9.98777e-17 t=6912
tian yan cha 	天嚴查	c=1 d=9.8307e-06 t=6912
tiao 	條	c=2 d=9.785e-10 t=6912
tiao jian 	條件	c=4 d=0.0539342 t=6912
tiao jian xia 	條件下	c=0 d=0.0160414 t=6912
tiao shi 	調試	c=2 d=4.70816e-11 t=6912
tiao zheng 	調整	c=3 d=0.292974 t=6912
tiao zheng dao 	調整到	c=1 d=0.0652193 t=6912
tiao zhuan 	跳轉	c=2 d=2.63293e-07 t=6912
tiao zhuan dao 	跳轉到	c=1 d=1.63426e-14 t=6912
ting 	挺	c=1 d=0.00218339 t=6912
ting guo 	聽過	c=1 d=0.000508015 t=6912
ting niu pi 	挺牛皮	c=1 d=0.018968 t=6912
ting shao 	聽少	c=1 d=1.65468e-13 t=6912
ting shuo guo 	聽說過	c=1 d=1.06274e-10 t=6912
ting you yi si 	挺有意思	c=0 d=7.26644e-10 t=6912
ting you yi si de 	挺有意思的	c=1 d=7.30286e-09 t=6912
ting zhe 	聽着	c=1 d=0.0188734 t=6912
tong 	同	c=0 d=1.57833e-09 t=6912
tong bu 	同步	c=0 d=0.000467746 t=6912
tong chang 	通常	c=1 d=5.9349e-10 t=6912
tong chang zhi you 	通常只有	c=1 d=2.52487e-14 t=6912
tong dao 	通道	c=2 d=0.000920492 t=6912
tong gou 	同構	c=0 d=1.39889e-09 t=6912
tong gou de 	同構的	c=1 d=1.4059e-08 t=6912
tong guo 	通過	c=9 d=0.105972 t=6912
tong guo can shu hua 	通過參數化	c=1 d=3.92786e-07 t=6912
tong li 	同理	c=1 d=0.0285814 t=6912
tong shi 	同事	c=1 d=4.40807e-11 t=6912
tong shi 	同時	c=7 d=0.00883095 t=6912
tong su yi dong 	通俗易懂	c=0 d=2.2263e-05 t=6912
tong su yi dong de 	通俗易懂的	c=1 d=0.000223746 t=6912
tong xin 	通信	c=3 d=0.00116617 t=6912
tong xin de guo cheng shi yong le 	通信的過程使用了	c=1 d=0.000420107 t=6912
tong xue 	同學	c=2 d=1.08508e-10 t=6912
tong yang 	同樣	c=2 d=0.010435 t=6912
tong yang ke yi yong yi zhi xing de 	同樣可以用一致性的	c=1 d=0.104874 t=6912
tong yang you 	同樣有	c=1 d=2.29488e-08 t=6912
tong yi 	同一	c=1 d=1.53883e-12 t=6912
tong yi de 	統一的	c=1 d=0.481909 t=6912
tong yi ge 	同一個	c=3 d=0.0860751 t=6912
tong yi ge bao nei 	同一個包內	c=1 d=1.51932e-09 t=6912
tong yi ge he 	同一個核	c=2 d=0.80584 t=6912
tong yi ge he shang de 	同一個核上的	c=1 d=0.113608 t=6912
tong yi lei 	同一類	c=1 d=1.43431e-08 t=6912
tong yong de 	通用的	c=1 d=0.0812682 t=6912
tong zhi dan 	通知單	c=1 d=9.98437e-12 t=6912
tou 	頭	c=0 d=1.26555e-07 t=6912
tou bu 	頭部	c=2 d=5.86909e-05 t=6912
tou yuan su 	頭元素	c=1 d=1.2719e-06 t=6912
tu 	圖	c=1 d=9.47556e-13 t=6912
tu de 	突的	c=0 d=0.000122477 t=6912
tu pian 	圖片	c=1 d=1.30792e-11 t=6912
tu shi 	圖示	c=0 d=1.03435e-16 t=6912
tuan dui 	團隊	c=1 d=2.96963e-11 t=6912
tuan jian 	團建	c=1 d=1.90327e-09 t=6912
tuan zu zhi 	團組織	c=1 d=5.93288e-06 t=6912
tui 	褪	c=0 d=3.16906e-12 t=6912
tui bian wei 	褪變爲	c=1 d=3.18495e-11 t=6912
tui ce 	推測	c=2 d=0.0421314 t=6912
tui ce zhi xing 	推測執行	c=11 d=2.06922 t=6912
tui ce zhi xing de 	推測執行的	c=3 d=0.0405582 t=6912
tui ce zhi xing shi de 	推測執行時的	c=1 d=0.00207043 t=6912
tui chi dao 	推遲到	c=1 d=2.4001e-06 t=6912
tui chu 	推出	c=0 d=4.94361e-08 t=6912
tui dao 	推導	c=1 d=6.09743e-07 t=6912
tui guang 	推廣	c=0 d=5.40917e-08 t=6912
tui guang dao 	推廣到	c=1 d=5.43628e-07 t=6912
tui jian de 	推薦的	c=1 d=0.000703108 t=6912
tuo chan 	脫產	c=1 d=8.68147e-14 t=6912
tuo yun 	託運	c=1 d=6.11357e-06 t=6912
wa o 	哇哦	c=1 d=0.0184997 t=6912
wai bu 	外部	c=1 d=4.64459e-05 t=6912
wai bu de 	外部的	c=1 d=7.94804e-05 t=6912
wai bu yin jiao 	外部引腳	c=1 d=2.65893e-05 t=6912
wai she 	外設	c=0 d=1.93078e-06 t=6912
wai she zhi jian de 	外設之間的	c=1 d=1.94046e-05 t=6912
wan 	完	c=1 d=0.000481991 t=6912
wan 	玩	c=1 d=7.26644e-09 t=6912
wan bi 	完畢	c=1 d=2.45552e-07 t=6912
wan cheng 	完成	c=1 d=0.000203585 t=6912
wan cheng hou 	完成後	c=0 d=0.0241714 t=6912
wan cheng zhi qian 	完成之前	c=1 d=0.0282711 t=6912
wan hang 	萬行	c=1 d=2.53753e-14 t=6912
wan le 	完了	c=2 d=1.46138e-11 t=6912
wan quan 	完全	c=2 d=0.00375417 t=6912
wan quan ke yi 	完全可以	c=1 d=5.32954e-09 t=6912
wan quan zuo dao 	完全做到	c=1 d=0.0232837 t=6912
wan shan 	完善	c=1 d=2.38318e-11 t=6912
wan shi 	完事	c=0 d=0.00162445 t=6912
wan zheng de 	完整的	c=1 d=5.02174e-15 t=6912
wang 	網	c=1 d=0.000159256 t=6912
wang ji 	忘記	c=1 d=3.70101e-13 t=6912
wang luo 	網絡	c=0 d=2.46891e-16 t=6912
wang luo bu wen ding 	網絡不穩定	c=1 d=2.48128e-15 t=6912
wang pan 	網盤	c=1 d=3.23198e-07 t=6912
wang su 	網速	c=1 d=1.06666e-13 t=6912
wang su ce shi 	網速測試	c=1 d=9.93796e-16 t=6912
wang wang 	往往	c=0 d=0.0588605 t=6912
wang wang bi 	往往比	c=1 d=0.591555 t=6912
wang zhan 	網站	c=3 d=1.45853e-12 t=6912
wang zhan de 	網站的	c=1 d=1.41002e-13 t=6912
wang zheng 	王崢	c=2 d=1.85043e-12 t=6912
wei 	尾	c=4 d=9.25444e-07 t=6912
wei 	未	c=2 d=4.70843e-09 t=6912
wei 	爲	c=22 d=0.184938 t=6912
wei ce ding yi yi ge 	爲測定以一個	c=1 d=3.38949e-08 t=6912
wei chi 	維持	c=3 d=0.660538 t=6912
wei chi dao 	維持到	c=1 d=0.302704 t=6912
wei ci 	爲此	c=2 d=3.40648e-08 t=6912
wei dao 	味道	c=0 d=0.0010889 t=6912
wei di gui 	尾遞歸	c=3 d=8.63977e-09 t=6912
wei du 	維度	c=1 d=2.23034e-13 t=6912
wei fan 	違反	c=1 d=0.00151855 t=6912
wei fan le 	違反了	c=1 d=0.0230488 t=6912
wei he 	爲何	c=2 d=3.96373e-12 t=6912
wei hu 	維護	c=1 d=0.0608101 t=6912
wei hu yi ge 	維護一個	c=1 d=6.02665e-14 t=6912
wei le 	爲了	c=6 d=1.40235 t=6912
wei le bi mian zhe ge qing kuang 	爲了避免這個情況	c=1 d=0.118837 t=6912
wei le jie xi zhe ge zhi 	爲了解析這個值	c=1 d=1.96537e-08 t=6912
wei le wo 	爲了我	c=0 d=1.97146e-16 t=6912
wei ruan jian 	爲軟件	c=1 d=7.64289e-15 t=6912
wei sha 	爲啥	c=1 d=8.27663e-11 t=6912
wei she 	威懾	c=0 d=7.12134e-08 t=6912
wei she ne me 	威懾呢麼	c=1 d=7.15703e-07 t=6912
wei shen 	爲什	c=0 d=0.0909373 t=6912
wei shen me 	爲什麼	c=4 d=1.82396e-06 t=6912
wei tuo 	委託	c=1 d=6.60902e-11 t=6912
wei tuo ren 	委託人	c=1 d=7.77319e-08 t=6912
wei tuo shu 	委託書	c=2 d=1.27636e-10 t=6912
wei xin 	微信	c=3 d=2.46087e-10 t=6912
wei xing 	微星	c=1 d=0.000155324 t=6912
wei yi 	唯一	c=0 d=0.0101774 t=6912
wei yi ge 	爲一個	c=1 d=1.01791e-08 t=6912
wei yi qu bie 	唯一區別	c=1 d=0.102284 t=6912
wei yu 	位於	c=1 d=0.00160441 t=6912
wei yuan 	委員	c=1 d=1.46782e-15 t=6912
wei zhi 	位置	c=1 d=1.72637e-12 t=6912
wen 	問	c=1 d=1.73473e-10 t=6912
wen 	文	c=1 d=1.67102e-11 t=6912
wen dang 	文檔	c=1 d=9.12037e-06 t=6912
wen jian 	文件	c=19 d=0.000965141 t=6912
wen jian chuan shu 	文件傳輸	c=1 d=7.17922e-14 t=6912
wen jian fei chang zhong yao 	文件非常重要	c=1 d=0.000108366 t=6912
wen jian jia 	文件夾	c=2 d=4.0169e-06 t=6912
wen jian li 	文件裏	c=1 d=1.59722e-09 t=6912
wen jian qi shi jiu shi yi ge 	文件其實就是一個	c=1 d=6.28349e-05 t=6912
wen jian shou quan he jie mi 	文件授權和解密	c=1 d=4.34022e-05 t=6912
wen jian ye 	文件也	c=1 d=9.28059e-05 t=6912
wen jian yong yu 	文件用於	c=1 d=8.02792e-05 t=6912
wen ming 	文明	c=1 d=1.21362e-13 t=6912
wen ti 	問題	c=12 d=0.182694 t=6912
wen ti bu da 	問題不大	c=1 d=0.0161635 t=6912
wen xiong 	文兄	c=2 d=0.0287522 t=6912
wo 	我	c=14 d=0.0190857 t=6912
wo bu 	我不	c=0 d=0.00544757 t=6912
wo bu shi 	我不是	c=1 d=7.41449e-11 t=6912
wo bu tai 	我不太	c=1 d=1.80148e-13 t=6912
wo cao 	我操	c=1 d=0.0108347 t=6912
wo cong 	我從	c=1 d=1.12302e-12 t=6912
wo dai le 	我待了	c=1 d=0.0135009 t=6912
wo de 	我的	c=4 d=1.30124e-11 t=6912
wo fa 	我發	c=0 d=7.19658e-14 t=6912
wo fa yi ge 	我發一個	c=1 d=7.23266e-13 t=6912
wo gan jue 	我感覺	c=2 d=0.0121665 t=6912
wo hui 	我會	c=0 d=2.39594e-16 t=6912
wo hui pei ni yi bei zi 	我會陪你一輩子	c=1 d=2.40795e-15 t=6912
wo jiang 	我將	c=1 d=5.19973e-13 t=6912
wo jiao 	我叫	c=1 d=3.89077e-13 t=6912
wo ju 	我局	c=0 d=9.21831e-15 t=6912
wo ju de 	我局的	c=1 d=9.26451e-14 t=6912
wo kan zhe 	我看着	c=2 d=1.87169e-10 t=6912
wo lai 	我來	c=0 d=1.50058e-11 t=6912
wo lai shi shi 	我來試試	c=1 d=1.5081e-10 t=6912
wo lian zhe 	我連着	c=1 d=1.30454e-10 t=6912
wo ma 	我媽	c=0 d=0.00146253 t=6912
wo ma shang yao 	我媽上藥	c=1 d=0.0146986 t=6912
wo me 	我麼	c=0 d=2.81654e-07 t=6912
wo me ne ke yi 	我麼呢可以	c=1 d=2.83066e-06 t=6912
wo mei 	我沒	c=0 d=9.00784e-08 t=6912
wo mei dong 	我沒懂	c=1 d=9.053e-07 t=6912
wo men 	我們	c=11 d=2.63335e-07 t=6912
wo men jiu ke yi 	我們就可以	c=1 d=9.23745e-09 t=6912
wo men ke yi 	我們可以	c=2 d=6.10053e-08 t=6912
wo men ke yi ren wei 	我們可以認爲	c=1 d=3.24818e-07 t=6912
wo men shi 	我們是	c=0 d=2.2007e-16 t=6912
wo men shi ming zhong zhu ding 	我們是命中註定	c=1 d=2.21173e-15 t=6912
wo men ying gai 	我們應該	c=1 d=1.22223e-08 t=6912
wo que ren 	我確認	c=1 d=1.46e-11 t=6912
wo ru zhi 	我入職	c=1 d=0.000270565 t=6912
wo shi 	我是	c=5 d=0.00936252 t=6912
wo shi shi 	我試試	c=1 d=0.000290183 t=6912
wo sou 	我搜	c=0 d=8.35981e-12 t=6912
wo sou sou 	我搜搜	c=1 d=8.40172e-11 t=6912
wo wen 	我問	c=0 d=1.64189e-11 t=6912
wo wen le 	我問了	c=1 d=1.65012e-10 t=6912
wo xie 	我寫	c=0 d=4.72769e-12 t=6912
wo xie de 	我寫的	c=1 d=4.75138e-11 t=6912
wo ye 	我也	c=6 d=0.00711891 t=6912
wo yi 	我以	c=1 d=2.91082e-11 t=6912
wo yi hui er 	我一會兒	c=1 d=1.1063e-12 t=6912
wo yi jing 	我已經	c=2 d=3.01236e-15 t=6912
wo yong 	我用	c=1 d=1.15145e-12 t=6912
wo you 	我有	c=1 d=1.60938e-10 t=6912
wo zai xia 	我在下	c=1 d=0.00029902 t=6912
wu 	無	c=9 d=0.190179 t=6912
wu cha 	誤差	c=3 d=3.85304e-11 t=6912
wu di dong 	無底洞	c=0 d=9.44524e-07 t=6912
wu fa 	無法	c=0 d=2.56792e-08 t=6912
wu fa shi xian 	無法實現	c=1 d=2.58079e-07 t=6912
wu fen lei 	無分類	c=1 d=0.00022263 t=6912
wu li 	物理	c=1 d=6.41582e-14 t=6912
wu li zi yuan 	物理資源	c=1 d=2.37784e-14 t=6912
wu ran 	污染	c=1 d=7.24891e-10 t=6912
wu ren ji 	無人機	c=2 d=0.00045771 t=6912
wu suo wei 	無所謂	c=0 d=0.0571209 t=6912
wu wu wu 	嗚嗚嗚	c=0 d=9.44524e-07 t=6912
wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu di dong ding ding ding ding ding ding ding ding di di da da a a a a a a a a a a sa wang wu 	嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚無底洞頂頂頂頂頂頂頂頂滴滴答答啊啊啊啊啊啊啊啊啊啊撒網無	c=1 d=9.49258e-06 t=6912
wu xian 	無線	c=1 d=3.99823e-10 t=6912
xi bu 	西部	c=1 d=1.02539e-05 t=6912
xi bu shi jie 	西部世界	c=1 d=9.54016e-06 t=6912
xi li 	細粒	c=0 d=0.000334597 t=6912
xi li du 	細粒度	c=2 d=0.0068279 t=6912
xi tong 	系統	c=19 d=0.0124225 t=6912
xi tong de 	系統的	c=1 d=5.23584e-05 t=6912
xi tong de ge 	系統的哥	c=1 d=0.000113353 t=6912
xi tong diao yong shi 	系統調用是	c=1 d=5.95229e-15 t=6912
xi tong huan jing 	系統環境	c=1 d=5.04691e-15 t=6912
xi tong ke yi 	系統可以	c=1 d=7.60478e-15 t=6912
xi tong lai ti dai 	系統來替代	c=1 d=0.105399 t=6912
xi tong ruan jian 	系統軟件	c=0 d=1.16987e-05 t=6912
xi tong ruan jian ye hui 	系統軟件也會	c=1 d=5.62896e-05 t=6912
xi tong tai 	系統態	c=2 d=8.39044e-14 t=6912
xi tong zhong 	系統中	c=2 d=0.101842 t=6912
xi wang 	希望	c=2 d=1.25621e-07 t=6912
xia 	下	c=7 d=1.77393 t=6912
xia ban 	下板	c=1 d=6.2252e-13 t=6912
xia biao 	下表	c=0 d=0.008291 t=6912
xia de 	下的	c=1 d=0.125556 t=6912
xia hua xian 	下劃線	c=1 d=1.05982e-07 t=6912
xia jia 	下架	c=0 d=2.36397e-05 t=6912
xia jia le 	下架了	c=1 d=0.000237581 t=6912
xia lai 	下來	c=3 d=6.57382e-07 t=6912
xia lian 	下聯	c=0 d=1.56102e-05 t=6912
xia tu 	下圖	c=0 d=0.00507928 t=6912
xia tu zhong de qian san ge 	下圖中的前三個	c=1 d=0.0510474 t=6912
xia yi ge 	下一個	c=5 d=1.09017e-08 t=6912
xia zai 	下載	c=4 d=1.33389e-12 t=6912
xia zai man 	下載慢	c=1 d=9.59451e-14 t=6912
xian 	先	c=1 d=1.51618e-14 t=6912
xian 	現	c=2 d=0.000375951 t=6912
xian 	線	c=0 d=1.17451e-11 t=6912
xian cheng 	線程	c=7 d=0.307345 t=6912
xian cheng ke neng hui du qu dao yuan lai xian cheng zai 	線程可能會讀取到原來線程在	c=1 d=0.115903 t=6912
xian cheng xin xi 	線程信息	c=1 d=0.12493 t=6912
xian ding 	限定	c=0 d=0.00031042 t=6912
xian du 	先讀	c=1 d=0.209088 t=6912
xian kan 	先看	c=1 d=1.81457e-10 t=6912
xian qian 	先前	c=1 d=0.0877012 t=6912
xian ran 	顯然	c=0 d=0.000170572 t=6912
xian ran bu shi yong 	顯然不適用	c=1 d=2.10752e-06 t=6912
xian ran wei fan le 	顯然違反了	c=1 d=0.00171216 t=6912
xian shi 	顯示	c=2 d=5.27908e-06 t=6912
xian shi de 	顯示的	c=5 d=4.98252e-06 t=6912
xian shi le 	顯示了	c=1 d=0.000593188 t=6912
xian shi qi 	顯示器	c=6 d=2.48277e-10 t=6912
xian you de 	現有的	c=1 d=9.51553e-05 t=6912
xian zai 	現在	c=9 d=0.00136287 t=6912
xian zai ni 	現在你	c=1 d=0.00873865 t=6912
xian zhi 	限制	c=1 d=0.0621885 t=6912
xian zhi le 	限制了	c=1 d=6.37954e-07 t=6912
xiang 	像	c=1 d=0.375184 t=6912
xiang 	想	c=3 d=8.70383e-06 t=6912
xiang 	項	c=0 d=0.0289384 t=6912
xiang chu 	相處	c=1 d=5.35717e-11 t=6912
xiang dang yu 	相當於	c=3 d=0.0255068 t=6912
xiang dao 	想到	c=0 d=1.92279e-16 t=6912
xiang dao de 	想到的	c=1 d=1.93243e-15 t=6912
xiang deng 	相等	c=0 d=4.83735e-08 t=6912
xiang deng xing 	相等性	c=1 d=2.60673e-07 t=6912
xiang dui yu 	相對於	c=1 d=0.066205 t=6912
xiang fa 	想法	c=1 d=0.402524 t=6912
xiang fa shi 	想法是	c=1 d=1.08384e-06 t=6912
xiang fan 	相反	c=1 d=1.60523e-09 t=6912
xiang guan de 	相關的	c=1 d=3.12029e-05 t=6912
xiang hu 	相互	c=0 d=0.014808 t=6912
xiang hu zhuan hua de neng li 	相互轉化的能力	c=1 d=0.148823 t=6912
xiang jin 	相近	c=0 d=8.74311e-10 t=6912
xiang jin de 	相近的	c=1 d=5.65718e-06 t=6912
xiang mu 	項目	c=2 d=0.00138661 t=6912
xiang ri kui 	向日葵	c=1 d=1.43133e-13 t=6912
xiang si 	相似	c=0 d=0.0180866 t=6912
xiang si de 	相似的	c=1 d=0.181772 t=6912
xiang tong 	相同	c=3 d=0.0811841 t=6912
xiang tong de 	相同的	c=0 d=0.00692564 t=6912
xiang xin 	相信	c=1 d=2.2007e-15 t=6912
xiang ying 	響應	c=1 d=0.000603428 t=6912
xiang ying xiao xi 	響應消息	c=1 d=0.000393669 t=6912
xiang zuo 	向左	c=0 d=2.54851e-07 t=6912
xiao 	小	c=1 d=8.85534e-12 t=6912
xiao de 	小的	c=1 d=1.77345e-05 t=6912
xiao de duo 	小得多	c=0 d=2.49975e-15 t=6912
xiao guo 	效果	c=2 d=0.094712 t=6912
xiao guo he 	效果和	c=1 d=0.0424257 t=6912
xiao kan le 	小看了	c=1 d=0.0098528 t=6912
xiao peng 	小鵬	c=1 d=8.96597e-11 t=6912
xiao shi 	小事	c=2 d=3.96101e-10 t=6912
xiao xi 	消息	c=5 d=0.00218514 t=6912
xiao zu 	小組	c=1 d=1.94681e-14 t=6912
xie 	寫	c=10 d=0.401454 t=6912
xie bu fen 	寫部分	c=1 d=0.261846 t=6912
xie cao zuo 	寫操作	c=1 d=0.0487467 t=6912
xie cao zuo wan cheng zhi qian 	寫操作完成之前	c=1 d=0.273898 t=6912
xie fa 	寫法	c=2 d=4.1898e-06 t=6912
xie quan 	寫全	c=0 d=0.0292293 t=6912
xie quan xian 	寫權限	c=2 d=0.547859 t=6912
xie ru 	寫入	c=4 d=0.0622694 t=6912
xie ru dao 	寫入到	c=1 d=0.0249246 t=6912
xie ru dao nei cun 	寫入到內存	c=1 d=0.0290133 t=6912
xie ru shu ju de 	寫入數據的	c=1 d=0.000531398 t=6912
xie tiao 	協調	c=1 d=1.28246e-15 t=6912
xie wan 	寫完	c=1 d=0.00431784 t=6912
xie xie 	謝謝	c=3 d=7.34771e-11 t=6912
xie yi 	協議	c=5 d=0.00401041 t=6912
xie yi ge 	寫一個	c=1 d=0.000391706 t=6912
xie yi ju 	寫一句	c=1 d=1.02867e-09 t=6912
xie zai 	寫在	c=1 d=1.14828e-09 t=6912
xie zhi ling 	寫指令	c=3 d=0.695866 t=6912
xie zhi ling de 	寫指令的	c=1 d=0.22091 t=6912
xin 	新	c=0 d=0.011475 t=6912
xin de 	新的	c=1 d=0.00822975 t=6912
xin de han shu 	新的函數	c=1 d=8.29523e-08 t=6912
xin hao 	信號	c=1 d=4.2699e-05 t=6912
xin jian 	新建	c=1 d=8.98459e-06 t=6912
xin neng yuan 	新能源	c=2 d=1.6949e-10 t=6912
xin pian 	芯片	c=1 d=1.39913e-10 t=6912
xin shi jie 	新世界	c=1 d=4.3522e-08 t=6912
xin wang 	新網	c=0 d=5.08101e-07 t=6912
xin xi 	信息	c=17 d=0.0253785 t=6912
xin xi hua 	信息化	c=1 d=1.12865e-12 t=6912
xin xi ping tai 	信息平臺	c=2 d=1.04386e-05 t=6912
xin xi wang 	信息網	c=1 d=1.01809e-05 t=6912
xin yun xing de 	新運行的	c=1 d=0.115325 t=6912
xin zeng 	新增	c=0 d=7.73574e-11 t=6912
xin zeng yi ge 	新增一個	c=1 d=7.77451e-10 t=6912
xing 	性	c=2 d=0.160227 t=6912
xing 	行	c=1 d=2.01812e-08 t=6912
xing bu 	行不	c=3 d=0.000293532 t=6912
xing can 	行參	c=1 d=3.67117e-06 t=6912
xing ming 	姓名	c=1 d=3.07593e-13 t=6912
xing neng 	性能	c=9 d=0.948275 t=6912
xing neng wen ti 	性能問題	c=1 d=1.87857e-06 t=6912
xing qu 	興趣	c=1 d=1.87468e-11 t=6912
xing shi 	形式	c=1 d=2.24169e-06 t=6912
xing shi hua 	形式化	c=3 d=0.477273 t=6912
xing shi hua ding yi 	形式化定義	c=1 d=0.0658748 t=6912
xing wei 	行爲	c=2 d=3.13593e-05 t=6912
xiong di men 	兄弟們	c=1 d=1.05762e-12 t=6912
xiu fu 	修復	c=1 d=0.000288735 t=6912
xiu gai 	修改	c=12 d=0.0740521 t=6912
xiu gai de 	修改的	c=0 d=1.37807e-09 t=6912
xiu gai guo 	修改過	c=1 d=1.58214e-15 t=6912
xiu gai wei 	修改爲	c=1 d=0.000212834 t=6912
xiu gai yi jian 	修改意見	c=1 d=1.09831e-15 t=6912
xu 	序	c=0 d=0.0763379 t=6912
xu 	旭	c=1 d=0.000257369 t=6912
xu 	需	c=1 d=6.9972e-06 t=6912
xu bu xu yao 	需不需要	c=0 d=2.13421e-08 t=6912
xu ni 	虛擬	c=0 d=2.33075e-15 t=6912
xu ni hua 	虛擬化	c=3 d=2.00162e-13 t=6912
xu ni hua de 	虛擬化的	c=1 d=2.9043e-14 t=6912
xu ni hua dui 	虛擬化對	c=1 d=6.79503e-14 t=6912
xu ni ji 	虛擬機	c=6 d=5.25745e-14 t=6912
xu ni ji de 	虛擬機的	c=2 d=5.2328e-14 t=6912
xu ni nei cun 	虛擬內存	c=0 d=5.5633e-15 t=6912
xu ni nei cun de 	虛擬內存的	c=1 d=5.59119e-14 t=6912
xu ni zi yuan 	虛擬資源	c=2 d=7.69018e-14 t=6912
xu ni zi yuan ke neng 	虛擬資源可能	c=1 d=2.38976e-14 t=6912
xu yao 	需要	c=16 d=0.967323 t=6912
xu yao bei 	需要被	c=1 d=0.0023935 t=6912
xu yao de 	需要的	c=2 d=2.14454e-05 t=6912
xu yao nei cun shun xu de di fang 	需要內存順序的地方	c=1 d=0.755784 t=6912
xu yao shi yong 	需要使用	c=1 d=1.40567e-06 t=6912
xu yao you 	需要由	c=1 d=0.000140543 t=6912
xu yao zai 	需要在	c=0 d=4.30816e-07 t=6912
xuan 	選	c=1 d=1.53857e-10 t=6912
xuan qu 	選取	c=1 d=0.00375375 t=6912
xuan xiang 	選項	c=1 d=8.44383e-11 t=6912
xuan ze 	選擇	c=4 d=0.03909 t=6912
xuan ze de 	選擇的	c=1 d=2.68566e-05 t=6912
xuan ze le 	選擇了	c=1 d=8.31387e-05 t=6912
xuan ze qi 	選擇器	c=1 d=4.45161e-09 t=6912
xuan zhong 	選中	c=0 d=3.68005e-06 t=6912
xuan zhong de 	選中的	c=1 d=3.69849e-05 t=6912
xue 	學	c=0 d=5.08101e-07 t=6912
xue 	血	c=0 d=2.20415e-05 t=6912
